step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
48,24576,1.706773249235376,0.3753658092508299,4.180698974609375,0.2392,60.702492475509644
96,49152,1.1896387044960193,0.5727792106306118,1.268910693359375,0.6118,119.69619727134705
144,73728,0.8449816565709625,0.7038021568430889,0.9850188720703125,0.6982,179.50029110908508
192,98304,0.6682527401756487,0.7678509355061706,0.7414824737548829,0.7635,238.50810146331787
240,122880,0.5203138191282753,0.8208563238746739,0.4977814453125,0.8319,297.9665126800537
288,147456,0.4464191759595252,0.8466540631404527,0.5247448211669922,0.8275,356.95928049087524
336,172032,0.3665648345582128,0.8760192583918239,0.4471448059082031,0.8535,416.4633147716522
384,196608,0.3290233591597894,0.8879373801248697,0.3793564453125,0.875,475.4925937652588
432,221184,0.27315371061599825,0.9073743065820913,0.36701561737060545,0.8776,534.9553480148315
480,245760,0.2528713482790514,0.9142124251154476,0.385536946105957,0.8757,593.9854030609131
528,270336,0.22095504680574846,0.9255288390743701,0.3213047805786133,0.8949,653.459627866745
576,294912,0.20719348248268254,0.9307469197221816,0.36315496215820314,0.884,712.4962766170502
624,319488,0.17695345822361158,0.9403462391604227,0.31851641235351563,0.9001,771.9944641590118
672,344064,0.1677169937558661,0.9424188078453614,0.3179654403686523,0.8983,831.0572717189789
720,368640,0.14805028767226439,0.9494219494567342,0.3135465881347656,0.9025,890.4339861869812
768,393216,0.14164655331100934,0.9515144847053609,0.31123870697021483,0.9029,949.4617657661438
816,417792,0.12399614941499564,0.9578533870467729,0.29157722549438475,0.9089,1008.9483976364136
864,442368,0.11851085094775159,0.9598300281772921,0.31868271713256835,0.9012,1067.965705871582
912,466944,0.10964392334870311,0.9636741269674585,0.297587971496582,0.9117,1127.427746772766
960,491520,0.10683211067429366,0.9641831294712927,0.29949618911743164,0.9094,1186.4312391281128
1008,516096,0.09555392139870263,0.9677531580099741,0.3146194076538086,0.9091,1245.87313747406
1056,540672,0.0960172138667799,0.9678210901578364,0.28389673233032225,0.9161,1304.8744809627533
1104,565248,0.08441249471569207,0.9722463954200301,0.29892552871704103,0.9106,1364.3291535377502
1152,589824,0.08364157685754144,0.9711821158105434,0.288397021484375,0.918,1423.4082026481628
1200,614400,0.07587507249351506,0.9745910196200205,0.29960294723510744,0.913,1482.7774472236633
1248,638976,0.07382487860223386,0.9745228088888369,0.30142363891601565,0.91,1541.7850239276886
1296,663552,0.06990784180152784,0.9772103850993956,0.30216772918701174,0.9146,1601.1937186717987
1344,688128,0.06681308202280872,0.9775150378073337,0.30603942794799804,0.918,1660.2426822185516
1392,712704,0.05704046828006581,0.9809335243349458,0.29623292541503904,0.9191,1719.6883127689362
1440,737280,0.05775947575304121,0.9802460037652365,0.3196289207458496,0.9103,1778.6929008960724
1488,761856,0.05424774861354315,0.980772608907132,0.30474407806396486,0.9187,1838.003306388855
1536,786432,0.05448926581634955,0.981029227615412,0.3250269821166992,0.9116,1897.0426571369171
1584,811008,0.05431303324326001,0.9811791000436951,0.33125554504394533,0.9116,1956.4886944293976
1632,835584,0.05202598817918965,0.9818621604133768,0.2922468002319336,0.9207,2015.4427769184113
1680,860160,0.04864651944558713,0.9836342300282173,0.31568409881591797,0.917,2074.838443040848
1728,884736,0.048266406172662306,0.98379112675335,0.3146930458068848,0.9166,2133.8542211055756
1776,909312,0.046387950444403456,0.9840758743398119,0.3050651756286621,0.9184,2193.1854159832
1824,933888,0.04552884824215166,0.9847313007338349,0.2955723449707031,0.9227,2252.1757819652557
1872,958464,0.041061398138632674,0.98607971908795,0.3156105499267578,0.9186,2311.54181098938
1920,983040,0.04177884485710153,0.9859780183692587,0.319453556060791,0.9158,2370.5450813770294
1968,1007616,0.03994802803091148,0.9862377880556974,0.30828064575195313,0.9226,2430.0457212924957
2016,1032192,0.03889029701844552,0.9867616516580711,0.2935395889282227,0.9221,2489.066763162613
2064,1056768,0.0381306562189935,0.9863760684113636,0.31447233123779295,0.9215,2548.4668521881104
2112,1081344,0.0380101958266715,0.9869985101546531,0.3133618865966797,0.9189,2607.4437766075134
2160,1105920,0.037516160553638635,0.9869255997593981,0.297509086227417,0.9217,2666.8127768039703
2208,1130496,0.037395308415508845,0.98707252150229,0.3073097911834717,0.9229,2725.793373823166
2256,1155072,0.034283371457960204,0.9883147838677513,0.3040646141052246,0.925,2785.167627096176
2304,1179648,0.03575399315649614,0.9878518617345585,0.29427277603149415,0.9268,2844.1269586086273
2352,1204224,0.03369536564072158,0.9889219369520579,0.30204615249633787,0.9223,2903.501189470291
2400,1228800,0.032674296858339356,0.9892794150853611,0.3049271499633789,0.9258,2962.537626028061
2425,1241600,0.033865702859887256,0.9886274393288477,0.33332925262451174,0.9194,2996.406662464142
