step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
12,24576,2.2026517696434587,0.17610089508351176,2.0555827575683594,0.2627,26.045975923538208
24,49152,1.9920703739018932,0.25975629135310563,1.522924740600586,0.476,50.50535464286804
36,73728,1.7541794895102638,0.35215652426087773,0.9333333312988281,0.6773,75.4967589378357
48,98304,1.5296401448147599,0.43917803827553986,0.6803358276367187,0.7661,99.976811170578
60,122880,1.311599076856087,0.5224026196295816,0.7076211853027343,0.7602,125.03899049758911
72,147456,1.1299906065392915,0.5910161158694448,0.5548114135742187,0.8134,149.4916775226593
84,172032,0.9623378299392746,0.6540661861565354,0.6561825927734375,0.7841,174.584734916687
96,196608,0.830111715732272,0.703087803407918,0.44956251525878904,0.8481,199.09578442573547
108,221184,0.706487672870311,0.7486387689285283,0.44615865478515626,0.8491,224.18034505844116
120,245760,0.61125925436431,0.7833302020365936,0.5444514480590821,0.8325,248.68651509284973
132,270336,0.5245543562385041,0.815093405866857,0.37428165435791017,0.8736,273.7546591758728
144,294912,0.45533212437797366,0.8401408696763699,0.4119744384765625,0.866,298.24430990219116
156,319488,0.39102974704928667,0.8636007072829857,0.36059707717895506,0.8865,323.2760853767395
168,344064,0.34351749936738124,0.8806160310176593,0.36833291778564453,0.8845,347.75341057777405
180,368640,0.2976579462365485,0.8968388033737065,0.4020887657165527,0.875,372.7803933620453
192,393216,0.265177366173229,0.9082526632007274,0.40780027160644533,0.8811,397.2701835632324
204,417792,0.23348054703607768,0.9195824540865957,0.38906024856567384,0.8809,422.34611892700195
216,442368,0.20895693253943456,0.9281595673333477,0.39274800109863284,0.884,446.8445339202881
228,466944,0.1855749257706225,0.9364412161435488,0.44198851089477537,0.8707,471.9325008392334
240,491520,0.16753088837422464,0.9426745325096241,0.45590432739257813,0.8643,496.429176568985
252,516096,0.15083815212422264,0.9486239318429921,0.5694739349365234,0.8457,521.4994699954987
264,540672,0.13812153307059347,0.95311575833921,0.3385891052246094,0.8999,546.0022399425507
276,565248,0.12542960075726944,0.9577484758740689,0.35431640396118164,0.8951,571.068356513977
288,589824,0.11655800696450765,0.9607029458284099,0.3320694435119629,0.9009,595.5660448074341
300,614400,0.10667519434620318,0.9640217894111318,0.44565273895263674,0.8778,620.6210386753082
312,638976,0.0994851040043146,0.9663905030420301,0.4076255378723145,0.8883,645.1172244548798
324,663552,0.09133773178173601,0.9691810654477946,0.342867610168457,0.9011,670.2100296020508
336,688128,0.08548890203074345,0.9711355915590448,0.6055370437622071,0.8492,694.7119109630585
348,712704,0.07932132373245246,0.9733330945393532,0.3571136558532715,0.8991,719.7627143859863
360,737280,0.07674761545907587,0.9744650974924481,0.3694667510986328,0.8976,744.2597086429596
372,761856,0.07112196081899051,0.9764016090900391,0.34404746398925784,0.903,769.3460612297058
384,786432,0.06775764618790307,0.9773410065971306,0.3662363121032715,0.8986,793.8254001140594
396,811008,0.06365458750308371,0.9788445554027273,0.33288736114501954,0.9081,818.8718247413635
408,835584,0.06206723321149895,0.9794103404163391,0.4096892547607422,0.9005,843.3171575069427
420,860160,0.05847505971808075,0.9807239266194124,0.4541899703979492,0.8826,868.3911712169647
432,884736,0.05639906846389172,0.9815521808122482,0.32640291900634766,0.912,892.8912737369537
444,909312,0.052847845189292954,0.982545956186236,0.32688492889404297,0.9089,917.940260887146
456,933888,0.0515221833931566,0.9829160355714625,0.35698299407958983,0.9087,942.4004471302032
468,958464,0.04879210037092705,0.9838123373940703,0.35690743255615237,0.9078,967.4291994571686
480,983040,0.047184301423953974,0.9843257978317957,0.4212613815307617,0.8914,991.8811762332916
492,1007616,0.04502832528831693,0.9849603139316309,0.37339443283081053,0.9031,1016.8915383815765
504,1032192,0.04440174201181318,0.9850676336603339,0.3473007247924805,0.9136,1041.33358168602
516,1056768,0.04245267382515117,0.9856370720580291,0.39943739471435546,0.8973,1066.3645250797272
528,1081344,0.041623523018495215,0.9858675117797121,0.38390105056762697,0.9054,1090.8148910999298
540,1105920,0.03975109071560674,0.9865133479692962,0.3798509689331055,0.9046,1115.8180305957794
552,1130496,0.039805118902780205,0.9866137517535305,0.36603644943237307,0.9117,1140.2579905986786
564,1155072,0.038176738458172044,0.9873274374960958,0.4037311431884766,0.9043,1165.3370003700256
576,1179648,0.037121087339619614,0.9874993016865783,0.35719325103759764,0.9126,1189.8292870521545
588,1204224,0.035543113488061724,0.9880910378836676,0.32695541458129884,0.9162,1214.8972957134247
600,1228800,0.03535323202088611,0.9881021754358419,0.36462456970214846,0.9157,1239.4216475486755
