step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
97,24832,1.2840979318790364,0.5366180022238184,1.2350223999023437,0.5996,61.838170289993286
194,49664,0.7787819367530407,0.7312982590533729,0.6546545471191406,0.7747,122.46251201629639
291,74496,0.5496273736456274,0.8146646833826984,0.548538558959961,0.815,183.39678645133972
388,99328,0.4591844331945457,0.8453411843390899,0.43806459808349607,0.8475,244.03271317481995
485,124160,0.3726928263528609,0.8715186123597836,0.45863296508789064,0.842,304.8547546863556
582,148992,0.35863223624028323,0.8771778193375285,0.407167073059082,0.8612,365.56227684020996
679,173824,0.2922645210277806,0.8998735875600299,0.3327939910888672,0.8847,426.5531756877899
776,198656,0.27958260875007396,0.905238187288553,0.3777914909362793,0.8768,487.2500743865967
873,223488,0.23069817432743073,0.921610282434063,0.31616413955688477,0.8948,548.0918016433716
970,248320,0.22611604303813854,0.9238047252471743,0.2941027503967285,0.8979,608.8117821216583
1067,273152,0.1860854312202024,0.9378395005935989,0.304113697052002,0.9005,669.7427349090576
1164,297984,0.18605382837021792,0.93746299643196,0.31847728118896484,0.8947,730.3723602294922
1261,322816,0.15295852508290123,0.9471195698004227,0.295299755859375,0.9083,791.1847076416016
1358,347648,0.15439243153422041,0.9474337569763531,0.2977293174743652,0.906,851.8157918453217
1455,372480,0.12541098767623254,0.957891048410453,0.2883554466247559,0.913,912.6255302429199
1552,397312,0.12869193918319155,0.9555246379215039,0.32651187744140625,0.9026,973.3156697750092
1649,422144,0.11642586752479621,0.9605004051490638,0.2807847198486328,0.9148,1034.200202703476
1746,446976,0.1143847726794653,0.9611755564040125,0.2604183158874512,0.9174,1094.8282549381256
1843,471808,0.09935647744764282,0.966731295261315,0.26816802711486815,0.9196,1155.6954736709595
1940,496640,0.09833531373540386,0.9665208884979777,0.2851782814025879,0.9151,1216.391966342926
2037,521472,0.08572188017386072,0.9708704235373065,0.24934956436157227,0.9229,1277.2520916461945
2134,546304,0.0903546766604265,0.9685553173643492,0.2596158157348633,0.9269,1337.9190866947174
2231,571136,0.0750102975336205,0.9750168539450024,0.27646789779663083,0.9204,1398.8085746765137
2328,595968,0.08102043139572898,0.9724615232597882,0.3151556221008301,0.9133,1459.4943199157715
2425,620800,0.06961409443317625,0.9761306195913629,0.2839927299499512,0.9191,1520.3485581874847
2522,645632,0.06589445018158253,0.9769879196987229,0.296468416595459,0.9145,1581.0082025527954
2619,670464,0.06242975899982449,0.9780635411155175,0.2929659034729004,0.9172,1641.8274919986725
2716,695296,0.06592222007373949,0.9774808188834245,0.3050724838256836,0.9175,1702.5337777137756
2813,720128,0.057020296609265914,0.9802683482352299,0.29214182205200195,0.9202,1763.4541654586792
2910,744960,0.057941884899316905,0.9800010694196021,0.32812591857910156,0.9124,1824.1139900684357
3007,769792,0.050655251974980504,0.9828529825686227,0.2840154525756836,0.9233,1884.9953184127808
3104,794624,0.056621576937727215,0.9796881242962758,0.27089676208496094,0.9268,1945.627289056778
3201,819456,0.04915236308353745,0.9826358048051127,0.276229736328125,0.9267,2006.5207545757294
3298,844288,0.05058964283516349,0.9830511480843174,0.2779002685546875,0.9257,2067.2267582416534
3395,869120,0.046368493752099504,0.9844293303897964,0.261702082824707,0.9255,2128.0958490371704
3492,893952,0.04486042994895628,0.9837077711762272,0.29083509674072267,0.9219,2188.8727414608
3589,918784,0.0433964905967983,0.9849565640050295,0.3140144004821777,0.9209,2249.7356317043304
3686,943616,0.04439125915921862,0.9852089867690612,0.274947730255127,0.9266,2310.427992582321
3783,968448,0.03888787877479498,0.9865363055199309,0.30562862548828124,0.9216,2371.2969291210175
3880,993280,0.04136934332572492,0.9863094130940053,0.30231771240234373,0.9245,2431.948926925659
3977,1018112,0.03557813057836888,0.9880519718734138,0.2900873008728027,0.9288,2492.738404750824
4074,1042944,0.03770153366760909,0.9877385794836474,0.2908105171203613,0.9256,2553.404520511627
4171,1067776,0.03672480683685417,0.9870126561055096,0.26395745849609376,0.9315,2614.1929755210876
4268,1092608,0.03597693904670188,0.9883754768121523,0.2751023361206055,0.9304,2674.8338532447815
4365,1117440,0.029840443457967786,0.9900930242505411,0.3742355438232422,0.9127,2735.7359063625336
4462,1142272,0.03647013437127499,0.9879064056188995,0.3013778846740723,0.9278,2796.443913936615
4559,1167104,0.03104744174968446,0.9894273126777781,0.30330752410888673,0.9229,2857.3347129821777
4656,1191936,0.03132274202648333,0.9886937350632213,0.3267020263671875,0.9202,2917.96617937088
4753,1216768,0.031069116801220244,0.9888706619929365,0.29429125061035155,0.9282,2978.8377854824066
4850,1241600,0.030679028526329744,0.9887497300659647,0.2994874855041504,0.9268,3039.5480320453644
4875,1248000,0.032716778144365154,0.9878771194081774,0.2838368362426758,0.9294,3060.1206710338593
