step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
390,24960,0.816307892880091,0.7193136663755004,0.9425863037109375,0.6854,65.33864855766296
780,49920,0.6107520447689926,0.799401750720258,0.6080826171875,0.7896,129.88256192207336
1170,74880,0.47063177903139547,0.8429107917509803,0.4915018051147461,0.8342,194.4304976463318
1560,99840,0.4261927738856152,0.8561701928618485,0.4377960266113281,0.8518,258.8759377002716
1950,124800,0.33689552302813885,0.8862837596022313,0.37658030548095706,0.8758,323.5223956108093
2340,149760,0.35785808955040294,0.8814277945494244,0.3630392486572266,0.8738,388.01167345046997
2730,174720,0.2771706058996712,0.9023164863990537,0.33586560211181643,0.8872,452.58137345314026
3120,199680,0.27456685939053566,0.906135945320136,0.31829447326660154,0.8934,517.126727104187
3510,224640,0.22641126423550817,0.9245146623281046,0.29748125762939454,0.9017,581.9360132217407
3900,249600,0.22669968369849844,0.9235621441288504,0.3042238136291504,0.8961,646.5692880153656
4290,274560,0.2049695918185982,0.9293561072474014,0.3117795379638672,0.8988,711.1791794300079
4680,299520,0.1957561204535197,0.9342018139315973,0.27021849441528323,0.9097,775.6738846302032
5070,324480,0.17297989117895346,0.9448601050988619,0.2978610710144043,0.9038,840.2058048248291
5460,349440,0.17612460377609213,0.9409288488407519,0.2575621723175049,0.9146,904.7406260967255
5850,374400,0.14336718656176628,0.953837079614575,0.2837732345581055,0.9145,969.2542734146118
6240,399360,0.13482841444692148,0.9548046874861859,0.2857176959991455,0.913,1033.7724437713623
6630,424320,0.11934086295882117,0.9588886294820997,0.2615285140991211,0.9169,1098.2766094207764
7020,449280,0.1245505050239316,0.9567621198170472,0.2521115093231201,0.9224,1162.8229501247406
7410,474240,0.10389396921352306,0.9639094507319574,0.2545529151916504,0.9254,1227.436583518982
7800,499200,0.12690977289404615,0.9571902566053017,0.25333808555603027,0.9243,1291.9748947620392
8190,524160,0.10837740441325971,0.9637695628841448,0.29958957748413084,0.9166,1356.5785164833069
8580,549120,0.09989171786263464,0.967005466897865,0.2706408317565918,0.9254,1421.0202658176422
8970,574080,0.08147593232535386,0.9705448701346541,0.2759021053314209,0.9244,1485.618637561798
9360,599040,0.09708537224232167,0.9705090618027703,0.26129817657470705,0.9256,1550.1462411880493
9750,624000,0.08578488223967194,0.9724306591878472,0.281730492401123,0.924,1614.6668910980225
10140,648960,0.09030689183717569,0.9700719166775061,0.25159695587158204,0.9309,1679.1188561916351
10530,673920,0.07398782251691378,0.9743591316911838,0.28623686141967775,0.9251,1743.6828498840332
10920,698880,0.077236392578899,0.9738427520363564,0.2843511817932129,0.9245,1808.2215504646301
11310,723840,0.0680731714376021,0.9752739325544215,0.2808693962097168,0.9268,1872.7447454929352
11700,748800,0.07530203327066037,0.9738132244395468,0.26528813552856445,0.93,1937.276805639267
12090,773760,0.05353456285515989,0.980212685235976,0.29286227188110353,0.9258,2001.8400256633759
12480,798720,0.06600773663715567,0.9769154931911697,0.25304578552246093,0.9335,2066.37202835083
12870,823680,0.05507287787931013,0.982148227806941,0.30376133422851564,0.9228,2131.0203347206116
13260,848640,0.06584696900544434,0.9785186506618255,0.2702720962524414,0.9282,2195.520482301712
13650,873600,0.05732955874294479,0.9789520971634056,0.266526537322998,0.9328,2260.0641672611237
14040,898560,0.05511505303766321,0.9823089202442492,0.3028686538696289,0.9258,2324.5684509277344
14430,923520,0.048096983804198246,0.9811425066212126,0.2886388984680176,0.9286,2389.1190769672394
14820,948480,0.04868450892512866,0.9827967265576008,0.2714683151245117,0.9314,2453.6176269054413
15210,973440,0.0480820045568576,0.9823272607067519,0.26710528717041016,0.9343,2518.166456222534
15600,998400,0.05191696888654098,0.9825871242542389,0.28068134269714357,0.928,2582.673003911972
15990,1023360,0.044273661149556005,0.9840651439892323,0.32264254989624025,0.9252,2647.1562798023224
16380,1048320,0.050664929563833914,0.9836968688418951,0.2873243614196777,0.927,2711.7147300243378
16770,1073280,0.04052266601319527,0.9873888441867549,0.30534453125,0.9282,2776.2791867256165
17160,1098240,0.061616970119864875,0.979550640210498,0.28018517570495605,0.9293,2840.768093585968
17550,1123200,0.04070921071450943,0.9859827615244869,0.27759073066711426,0.933,2905.318727016449
17940,1148160,0.04417234259719284,0.9860019087775195,0.2676114517211914,0.9344,2969.8370459079742
18330,1173120,0.04216793896948,0.9849535190930722,0.31090094680786134,0.9277,3034.4256517887115
18720,1198080,0.04663329918457329,0.9839057158848966,0.2999493408203125,0.9304,3098.9506421089172
19110,1223040,0.03715383583970091,0.9849354914629409,0.3012561714172363,0.9303,3163.5186080932617
19500,1248000,0.043171958675264695,0.9853394555493229,0.31067678604125976,0.9284,3228.0236642360687
19525,1249600,0.04722905097514377,0.9838070585444385,0.30209777450561526,0.9326,3238.3350434303284
