step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
48,24576,1.6759782912874226,0.3868465322782156,1.233651626586914,0.574,60.698418617248535
96,49152,1.097710756425881,0.6066409312992278,0.7189391265869141,0.7578,119.6966278553009
144,73728,0.7473070078835228,0.7385364785898281,0.7019454025268554,0.7585,179.09136152267456
192,98304,0.5729725656550188,0.8030892167283338,0.7417305740356446,0.7645,238.19893550872803
240,122880,0.44256741992658455,0.8491305315389972,0.535028010559082,0.8227,297.6450901031494
288,147456,0.3834783547473287,0.8704378115766467,0.467562907409668,0.8438,356.7499177455902
336,172032,0.3158851323150419,0.8925335490549118,0.3599156280517578,0.8776,416.22433614730835
384,196608,0.28859122006346344,0.9008005621200289,0.38280130462646483,0.8676,475.34283208847046
432,221184,0.2423161826225273,0.9180585407698945,0.358377400970459,0.8845,535.0035276412964
480,245760,0.2321101574750301,0.9219946781501484,0.42437760925292967,0.8622,594.0335636138916
528,270336,0.19878538188914344,0.9326679971498923,0.33395099487304686,0.8917,653.6285815238953
576,294912,0.1892393944525576,0.9361088504036894,0.3571698623657227,0.8859,712.6924479007721
624,319488,0.1624742056433009,0.9454888009539564,0.32592872009277346,0.896,772.2074279785156
672,344064,0.15523263164156156,0.9475958938772648,0.32568378143310545,0.8956,831.2197117805481
720,368640,0.1370092325881318,0.9536589046777135,0.3637658866882324,0.8929,890.7013139724731
768,393216,0.13447342378252233,0.9547326912923781,0.3074885787963867,0.901,949.7448344230652
816,417792,0.11793308729469945,0.9598615656804911,0.39725816040039064,0.8837,1009.3191919326782
864,442368,0.11427974757033024,0.9618486267987473,0.3240011650085449,0.9084,1068.4846057891846
912,466944,0.1031661466911694,0.9644510759461639,0.3312308334350586,0.9042,1128.0308532714844
960,491520,0.09880250414655548,0.966659020927597,0.33732895278930664,0.9017,1187.062177181244
1008,516096,0.08991239686754197,0.9697866873662806,0.2829803039550781,0.9169,1246.4820754528046
1056,540672,0.0898582179266203,0.9694687674623531,0.3748956832885742,0.8988,1305.4793286323547
1104,565248,0.08062668650865928,0.9731820332852599,0.3031280448913574,0.9082,1364.8862636089325
1152,589824,0.07938687173943311,0.9734632238540253,0.2912359428405762,0.9152,1423.9184045791626
1200,614400,0.0717331529973076,0.9757712081005603,0.30461810913085935,0.9136,1483.2945108413696
1248,638976,0.07101947872309697,0.9760889633571302,0.2894466796875,0.9135,1542.328908920288
1296,663552,0.06578162997987508,0.977824778889374,0.3264596923828125,0.9091,1601.7410492897034
1344,688128,0.06316633120744965,0.9783733344092044,0.3002154136657715,0.9136,1660.7639634609222
1392,712704,0.05828080127111045,0.9802023202263619,0.30382086868286134,0.9167,1720.2871534824371
1440,737280,0.05758480412682193,0.9795799372515148,0.30469627761840823,0.9184,1779.2662999629974
1488,761856,0.055358526905302456,0.9806591356137295,0.27179211883544924,0.9201,1838.7062499523163
1536,786432,0.05301748623395479,0.9816135577347089,0.2830783271789551,0.9182,1897.7062759399414
1584,811008,0.04994359247004472,0.9831127274001766,0.34897779693603515,0.9102,1957.15229845047
1632,835584,0.049481884040824584,0.9824311501514931,0.29555843505859375,0.9199,2016.1452496051788
1680,860160,0.04560756555601124,0.9838424558348697,0.31744129638671875,0.9194,2075.6295561790466
1728,884736,0.04616988470843337,0.9839995409379841,0.2929989372253418,0.9218,2134.65455698967
1776,909312,0.04277926091782983,0.9853292083765003,0.31202312850952146,0.9215,2194.105808019638
1824,933888,0.04238175254022194,0.985235486898381,0.2921494644165039,0.9229,2253.128646373749
1872,958464,0.04129528379324921,0.9858039412985231,0.3119532867431641,0.9211,2312.6113510131836
1920,983040,0.038868516836603285,0.9864626039183428,0.3019265296936035,0.9189,2371.629972219467
1968,1007616,0.03825536062599458,0.987232818232038,0.3528194564819336,0.9138,2431.1272740364075
2016,1032192,0.03799644175154285,0.9870419089596117,0.26589131546020506,0.9299,2490.2979884147644
2064,1056768,0.037877696597338334,0.9868681155653479,0.3433576072692871,0.9156,2549.708611011505
2112,1081344,0.037302602646841536,0.9869213844101796,0.28355615043640137,0.9274,2608.7263543605804
2160,1105920,0.03326060795336444,0.9884414576917071,0.31199626693725585,0.9221,2668.3303730487823
2208,1130496,0.034357047232582816,0.9881110372311439,0.29263763580322266,0.9262,2727.3269164562225
2256,1155072,0.033265211755804554,0.9882966994947074,0.34152490234375,0.9177,2786.728980064392
2304,1179648,0.03426669692174475,0.9881919640124093,0.29020927505493166,0.9286,2845.8106772899628
2352,1204224,0.03256118028028592,0.9891469493894564,0.31668547286987303,0.9204,2905.1105115413666
2400,1228800,0.031126440209678433,0.98950980728456,0.30078256225585936,0.9232,2964.095311641693
2425,1241600,0.031319521972273244,0.9893781071844029,0.36656348037719727,0.9171,2997.997147321701
