step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
195,24960,0.9327338580777964,0.6724007862618897,1.1965402465820312,0.6043,63.14429497718811
390,49920,0.6348973603223493,0.7846049715213002,0.5593783111572266,0.8082,125.26831221580505
585,74880,0.4867027048206262,0.8353711690374462,0.5509736572265626,0.8231,187.5541045665741
780,99840,0.43437894465438964,0.8520600273903036,0.43063191833496095,0.8548,249.69325995445251
975,124800,0.35359455139291407,0.8825408903225619,0.4928992706298828,0.8358,312.01194167137146
1170,149760,0.34376465674239437,0.884043536550306,0.37592456665039065,0.8731,374.20307993888855
1365,174720,0.26544934299492534,0.9093693271348974,0.3177226516723633,0.8893,436.48149251937866
1560,199680,0.2752309198081678,0.9069093562319281,0.33219281005859375,0.8884,498.64304423332214
1755,224640,0.2151142256922696,0.9263495213412541,0.34770206909179685,0.8846,560.8571875095367
1950,249600,0.22582615139384504,0.9226349444888278,0.30340765075683596,0.8971,623.0528132915497
2145,274560,0.183084994790279,0.9381780591342843,0.3119343048095703,0.896,685.3040633201599
2340,299520,0.18308342323900165,0.9385695515860137,0.26325939254760744,0.9133,747.4937217235565
2535,324480,0.15428530643449628,0.9506471479635651,0.2622528747558594,0.9119,809.7944326400757
2730,349440,0.15942224669991786,0.9466924487151633,0.27077100982666014,0.9121,871.9931032657623
2925,374400,0.1266249791471419,0.9578666204485294,0.2746098663330078,0.9119,934.2657523155212
3120,399360,0.13096709772373885,0.9554840965807335,0.2573235397338867,0.9211,996.4726026058197
3315,424320,0.10931839940408548,0.9623887022656442,0.2705109230041504,0.9143,1058.7622818946838
3510,449280,0.11131956304365977,0.9595200615983718,0.2469633975982666,0.923,1120.8792202472687
3705,474240,0.09838620634826603,0.9664264828381398,0.2624648017883301,0.9209,1183.1136450767517
3900,499200,0.1052764473614852,0.9644196499853996,0.2575595306396484,0.9208,1245.2843141555786
4095,524160,0.08272253006340216,0.9725563674055185,0.2793823890686035,0.9183,1307.653416633606
4290,549120,0.0880765995488635,0.9691369483948956,0.25070298767089844,0.9269,1369.8497548103333
4485,574080,0.07175081243719755,0.9758689898027157,0.3049545196533203,0.9174,1432.0747199058533
4680,599040,0.08417939586102914,0.9699370620010369,0.2616920700073242,0.9255,1494.23654961586
4875,624000,0.06666015168258511,0.977283033534664,0.2424740825653076,0.9302,1556.4728710651398
5070,648960,0.07655218103062333,0.9752472765154376,0.27532341728210447,0.9243,1618.6674501895905
5265,673920,0.0621321509286246,0.9781826401477534,0.2733645637512207,0.9237,1680.8678677082062
5460,698880,0.06498036346974101,0.9770066425490325,0.25187608184814453,0.9282,1743.0454037189484
5655,723840,0.05930147321197252,0.9787690073817042,0.25377914810180663,0.9275,1805.2972111701965
5850,748800,0.06269178261620109,0.9786361955758945,0.2606746856689453,0.9299,1867.4879412651062
6045,773760,0.05574988384770797,0.9807341127559389,0.29094513092041013,0.926,1929.7642979621887
6240,798720,0.058377836034781715,0.9810601570743976,0.3037878730773926,0.9207,1991.8786313533783
6435,823680,0.04840054191917193,0.9838924708620604,0.27741430892944335,0.9254,2054.156605243683
6630,848640,0.049100099993740605,0.9839809513599156,0.2469759880065918,0.9309,2116.3731434345245
6825,873600,0.05239977877042651,0.9823342154151299,0.2573945568084717,0.9295,2178.5936863422394
7020,898560,0.05201316340418115,0.9820125625926863,0.26381302032470705,0.9314,2240.7190160751343
7215,923520,0.04158715988845922,0.9844412785455444,0.28912456512451173,0.9246,2302.994852781296
7410,948480,0.04573489803000964,0.9839342077301945,0.2550264633178711,0.9304,2365.2651948928833
7605,973440,0.04002221350127392,0.9851238633891611,0.31211577072143554,0.922,2427.5836169719696
7800,998400,0.041790302525910865,0.986798864249244,0.2847889274597168,0.9256,2489.8094367980957
7995,1023360,0.038154926812603636,0.9876139437699956,0.2772814163208008,0.9326,2552.153883457184
8190,1048320,0.04336330773715789,0.9842393331773945,0.27499058532714843,0.93,2614.269530057907
8385,1073280,0.03911229661976186,0.9868515383680652,0.24583621826171875,0.9352,2676.6092581748962
8580,1098240,0.039363705235531135,0.9864239121007812,0.27598280944824216,0.933,2738.7765152454376
8775,1123200,0.03343565136656133,0.9881472517579641,0.2763825843811035,0.9335,2801.049784898758
8970,1148160,0.03735271619896843,0.9866727056233515,0.2889590133666992,0.9319,2863.2392394542694
9165,1173120,0.03458255805907438,0.9886593379628218,0.2743916793823242,0.9311,2925.5005264282227
9360,1198080,0.03820598133579583,0.9863766203595142,0.300559432220459,0.9276,2987.644500017166
9555,1223040,0.03181241859894192,0.9881902260117761,0.28457738494873047,0.9339,3049.8683137893677
9750,1248000,0.03382583511349404,0.9881399465289168,0.28643550186157224,0.9327,3112.185302734375
