step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
195,24960,1.079680219322223,0.6123637789639798,1.1356832275390625,0.625,63.09475350379944
390,49920,0.7341327225720714,0.7416390611840931,0.6426145050048828,0.7799,125.28746366500854
585,74880,0.5457475726095014,0.8128510408621871,0.5467492156982422,0.8143,187.5470414161682
780,99840,0.48794991458059467,0.8316737737024195,0.45703365173339844,0.8435,249.7050039768219
975,124800,0.38091250603891724,0.8679080415586485,0.3931743194580078,0.867,311.9586224555969
1170,149760,0.373352543682264,0.8720701809763405,0.3596501892089844,0.8789,374.1777741909027
1365,174720,0.2933600534291548,0.9005308032051,0.3181058418273926,0.8916,436.52325463294983
1560,199680,0.2902013629771102,0.8986531143762444,0.31959789123535154,0.8936,498.6596338748932
1755,224640,0.23013657915785554,0.9213781504036875,0.31281520614624025,0.8968,560.957581281662
1950,249600,0.2335257912896067,0.9200916476784753,0.30291152305603025,0.8982,623.1601598262787
2145,274560,0.1949773217045898,0.9336140186152615,0.3076923484802246,0.901,685.3883395195007
2340,299520,0.1932910783766256,0.9323566829510799,0.28913846893310546,0.9055,747.5808954238892
2535,324480,0.15109805236314786,0.9501625887781973,0.2771740867614746,0.9095,809.7870750427246
2730,349440,0.17778047312344064,0.9400155240153079,0.2655871826171875,0.9125,871.9507989883423
2925,374400,0.13205613852099707,0.9554331887019967,0.2622254493713379,0.9176,934.1754002571106
3120,399360,0.12965433366613302,0.9556289361946616,0.2642362594604492,0.9177,996.2913725376129
3315,424320,0.10716443495571969,0.9634162872606626,0.26486757469177247,0.919,1058.5113418102264
3510,449280,0.11735072494928499,0.959154978874437,0.26446373291015624,0.9175,1120.71160531044
3705,474240,0.10853044669546967,0.9621691697557115,0.2662234535217285,0.9192,1182.950272321701
3900,499200,0.10306600158799462,0.9658447046567002,0.2640224594116211,0.9189,1245.0756118297577
4095,524160,0.09069125930171995,0.9700979968434468,0.2528307071685791,0.9206,1307.3671157360077
4290,549120,0.09414751243948234,0.9690477704399404,0.27712675857543945,0.9168,1369.497973203659
4485,574080,0.07535632136654712,0.9732061567109751,0.2811771965026855,0.9181,1431.7547073364258
4680,599040,0.0879435270712536,0.9690232447021065,0.25984529495239256,0.9216,1493.8630952835083
4875,624000,0.07628382268540561,0.972453496349248,0.2530032958984375,0.9265,1556.1177308559418
5070,648960,0.07581674457623021,0.9741677130755698,0.2656610641479492,0.9235,1618.2732191085815
5265,673920,0.06034205839452165,0.9794820901987888,0.26864849395751955,0.9262,1680.5533254146576
5460,698880,0.07036290705398347,0.9758213895584313,0.2687458278656006,0.925,1742.713648557663
5655,723840,0.06008749722253433,0.97958450300614,0.2677025993347168,0.9249,1804.9770114421844
5850,748800,0.06674252462061137,0.9765822140825887,0.2525281551361084,0.9285,1867.1182553768158
6045,773760,0.05367271029445091,0.9814534674620641,0.26465471534729,0.9263,1929.4544537067413
6240,798720,0.05475846696467454,0.9811385492367135,0.2621284378051758,0.9278,1991.5973453521729
6435,823680,0.052344862864083,0.981129855606953,0.27572622718811035,0.9262,2053.89164352417
6630,848640,0.055942338259241074,0.9806258710005835,0.26124348793029784,0.9306,2116.0576446056366
6825,873600,0.04588286320830045,0.9847776846482144,0.26846944198608397,0.9273,2178.292969942093
7020,898560,0.050143566158236105,0.9826114451801137,0.26322940139770507,0.9317,2240.504375934601
7215,923520,0.042209698349946,0.9840582958328279,0.26490174560546875,0.9297,2302.791435956955
7410,948480,0.04353895265703498,0.9847216044650883,0.26465152740478515,0.9323,2364.923707008362
7605,973440,0.03847566350768454,0.9865544039738142,0.29344411239624024,0.9254,2427.1732079982758
7800,998400,0.04776424841128679,0.9844949219474032,0.2834768127441406,0.9272,2489.4023661613464
7995,1023360,0.03819845274484278,0.9861907453445812,0.2763928886413574,0.9311,2551.691219806671
8190,1048320,0.04654492769368263,0.9831508662948113,0.2664348987579346,0.9336,2613.8615896701813
8385,1073280,0.03625001722051877,0.9889000730258497,0.2754191848754883,0.9315,2676.115697622299
8580,1098240,0.04213357371078983,0.9866522492642522,0.2617558128356934,0.9353,2738.2733240127563
8775,1123200,0.043853877861574506,0.9853811325340146,0.24337810668945312,0.9339,2800.6002666950226
8970,1148160,0.04133812666962841,0.9858514966199915,0.2577448318481445,0.9344,2862.752274274826
9165,1173120,0.03226595775022119,0.9886921436368701,0.2764833366394043,0.9323,2925.0566132068634
9360,1198080,0.03984932974294431,0.9857837165270802,0.26795065841674803,0.9314,2987.246337413788
9555,1223040,0.03154966949099178,0.9897712415414871,0.2763996536254883,0.9297,3049.5726478099823
9750,1248000,0.03666100339635028,0.9878658249163953,0.29228579559326173,0.9302,3111.7916691303253
