step,samples_seen,train_loss,train_acc,test_loss,test_acc,wallclock
390,24960,0.9636108616078178,0.6597325204423325,0.9712889038085938,0.6622,65.41587042808533
780,49920,0.6891173709027639,0.7582842823785857,0.6082817916870117,0.7906,129.93556928634644
1170,74880,0.5210293384841478,0.823781161726108,0.5031021911621094,0.826,194.5427541732788
1560,99840,0.46938471726624925,0.8391344484297587,0.40556964569091797,0.8648,259.060907125473
1950,124800,0.3649610361153452,0.8754834605028168,0.371452375793457,0.8722,323.6018786430359
2340,149760,0.3763405902065228,0.8756651779824063,0.3418418312072754,0.885,388.07499051094055
2730,174720,0.29832941340484465,0.8955014401093748,0.30566425094604494,0.8937,452.60049700737
3120,199680,0.2886272242349049,0.898222593986355,0.3035977958679199,0.8969,517.142439365387
3510,224640,0.23141627088987232,0.919403796096225,0.2933456970214844,0.902,581.7998576164246
3900,249600,0.24692668922059033,0.9162728880532559,0.2886945518493652,0.9017,646.2822496891022
4290,274560,0.20773733532059585,0.9304566159402712,0.304103653717041,0.9025,710.9059956073761
4680,299520,0.19356058596092005,0.9381626386145439,0.2585102973937988,0.9149,775.4558455944061
5070,324480,0.16164951115437068,0.9429279938373613,0.27234875259399416,0.9144,840.1164045333862
5460,349440,0.16860188861807862,0.9453800809256054,0.2537585983276367,0.9159,904.6341440677643
5850,374400,0.1493067455928612,0.9500271802471818,0.2766392593383789,0.9107,969.2379469871521
6240,399360,0.14495379530585145,0.9496091535310109,0.25102326126098634,0.9211,1033.723566532135
6630,424320,0.11880886802930032,0.9589838116024495,0.2468117416381836,0.9239,1098.312448501587
7020,449280,0.12514854829016486,0.9557363332919088,0.2405923641204834,0.924,1162.8116838932037
7410,474240,0.10090355920183994,0.9654040070672973,0.24649959106445313,0.9244,1227.4055523872375
7800,499200,0.12353557686953862,0.9592862349620185,0.2528582633972168,0.9247,1291.8853509426117
8190,524160,0.09368710576208082,0.9706989517673683,0.279504670715332,0.9198,1356.4983036518097
8580,549120,0.10549246340826483,0.9634776681506029,0.26724987869262695,0.9243,1421.1185772418976
8970,574080,0.07413304643257328,0.9738373709038631,0.2700916271209717,0.9242,1485.672726392746
9360,599040,0.09565110467620429,0.9677240360929079,0.25406274108886717,0.9266,1550.2612948417664
9750,624000,0.07927621707290802,0.9723816257575467,0.24830210037231445,0.9259,1614.8405380249023
10140,648960,0.08752746890373489,0.9695960022320462,0.25272352180480956,0.9297,1679.3325176239014
10530,673920,0.07201007307188388,0.974289226869662,0.2728357620239258,0.9241,1743.8985183238983
10920,698880,0.06515187765008418,0.9774909510589742,0.2710049865722656,0.9259,1808.4167075157166
11310,723840,0.062194563849342153,0.9801467692529309,0.27894681625366213,0.9259,1872.9533820152283
11700,748800,0.06749377499087902,0.9784472352745647,0.27533815727233885,0.9277,1937.438566684723
12090,773760,0.06297733341652573,0.9775642065572504,0.25318030853271484,0.9305,2001.9604375362396
12480,798720,0.07169773760431492,0.9745008407682788,0.25133852500915527,0.9302,2066.434844017029
12870,823680,0.05947237765623381,0.9803381843215726,0.26969672584533694,0.9297,2130.9843451976776
13260,848640,0.05724208241459316,0.9790369431844119,0.2698601806640625,0.9265,2195.498060464859
13650,873600,0.04944703692472353,0.9830851730830202,0.2634060810089111,0.9319,2260.0537815093994
14040,898560,0.05225809388224435,0.9807656602425953,0.2639540313720703,0.9302,2324.616320848465
14430,923520,0.042857014216654686,0.9847369413072184,0.28013451957702634,0.9303,2389.2150523662567
14820,948480,0.044830877260289934,0.9842568498021772,0.2701417289733887,0.9322,2453.7118079662323
15210,973440,0.03736742156349639,0.9864415743753582,0.2835342113494873,0.9306,2518.349963903427
15600,998400,0.05135020545975122,0.9830394029559937,0.2786507942199707,0.9331,2582.9052782058716
15990,1023360,0.04415809463011502,0.9845981310478822,0.27816221389770507,0.9301,2647.539567232132
16380,1048320,0.04776840598942089,0.9837482927957342,0.24732234535217285,0.9365,2712.1118586063385
16770,1073280,0.0378940300385272,0.9888104931277546,0.2801792495727539,0.937,2776.656975746155
17160,1098240,0.04828892740516017,0.9840553966363527,0.27054508628845214,0.9348,2841.2317955493927
17550,1123200,0.037672067976123526,0.9874361522944033,0.2742308708190918,0.9309,2905.776085615158
17940,1148160,0.04598291591204043,0.984921614605746,0.2761623321533203,0.9314,2970.3028671741486
18330,1173120,0.04074099091129149,0.9868495873110469,0.2743761505126953,0.9329,3034.9319512844086
18720,1198080,0.038582358677176215,0.9863217583360826,0.26839190063476565,0.9326,3099.4620068073273
19110,1223040,0.03785167070038756,0.9868525311803618,0.28135178527832033,0.9355,3164.0140347480774
19500,1248000,0.047633751107875856,0.9839531959711436,0.2834784019470215,0.9319,3228.5499329566956
19525,1249600,0.04665265789493864,0.9838813774348819,0.2765852668762207,0.9342,3238.92898106575
